"","master_metadata_album_artist_name","month","hours"
"6248","David Bowie",2023-04-30,0.0624886111111111
"6249","David Bowie",2023-05-31,0.0625
"6250","David Bowie",2023-07-31,0.125
"6251","David Bowie",2023-10-31,0.0247922222222222
"6252","David Buckley",2023-10-31,0.0103019444444444
"6253","David Carreira",2019-05-31,0.0531258333333333
"6254","David Christie",2022-07-31,0.0963630555555555
"6255","David Dundas",2021-12-31,0.055525
"6256","David Guetta",2018-01-31,0.0565333333333333
"6257","David Guetta",2018-03-31,0.0541666666666667
"6258","David Guetta",2018-08-31,0.0139686111111111
"6259","David Guetta",2018-09-30,0.0510405555555556
"6260","David Guetta",2018-11-30,0.331215833333333
"6261","David Guetta",2018-12-31,0.828941666666667
"6262","David Guetta",2019-01-31,1.4733275
"6263","David Guetta",2019-02-28,0.145408055555556
"6264","David Guetta",2019-03-31,0.0716205555555555
"6265","David Guetta",2019-04-30,0.260990555555556
"6266","David Guetta",2019-05-31,0.138052777777778
"6267","David Guetta",2019-07-31,0.152427222222222
"6268","David Guetta",2019-08-31,0.176553611111111
"6269","David Guetta",2019-09-30,0.296136666666667
"6270","David Guetta",2019-10-31,0.329758888888889
"6271","David Guetta",2019-11-30,0.217884444444444
"6272","David Guetta",2020-01-31,1.2479275
"6273","David Guetta",2020-02-29,0.918556111111111
"6274","David Guetta",2020-05-31,0.05597
"6275","David Guetta",2020-06-30,0.0133097222222222
"6276","David Guetta",2020-07-31,0.222572777777778
"6277","David Guetta",2020-09-30,0.171053333333333
"6278","David Guetta",2020-11-30,0.114301388888889
"6279","David Guetta",2020-12-31,0.515918611111111
"6280","David Guetta",2021-01-31,0.377001944444444
"6281","David Guetta",2021-03-31,0.130890555555556
"6282","David Guetta",2021-05-31,0.00985333333333333
"6283","David Guetta",2021-06-30,0.0512108333333333
"6284","David Guetta",2021-11-30,0.0633347222222222
"6285","David Guetta",2021-12-31,0.289565833333333
"6286","David Guetta",2022-02-28,0.000480555555555556
"6287","David Guetta",2022-03-31,0.0471463888888889
"6288","David Guetta",2022-04-30,0.0455025
"6289","David Guetta",2022-05-31,0.0451466666666667
"6290","David Guetta",2022-06-30,0.111435555555556
"6291","David Guetta",2022-07-31,0.2017325
"6292","David Guetta",2022-08-31,0.275482222222222
"6293","David Guetta",2022-09-30,0.104888611111111
"6294","David Guetta",2022-10-31,0.221930555555556
"6295","David Guetta",2022-12-31,0.100211388888889
"6296","David Guetta",2023-01-31,0.442290833333333
"6297","David Guetta",2023-02-28,0.0486694444444444
"6298","David Guetta",2023-03-31,0.0552525
"6299","David Guetta",2023-04-30,0.110525555555556
"6300","David Guetta",2023-05-31,0.0777711111111111
"6301","David Guetta",2023-06-30,0.0941483333333333
"6302","David Guetta",2023-08-31,0.267717777777778
"6303","David Kushner",2023-04-30,0.0591458333333333
"6304","David Puentez",2020-07-31,0.0458333333333333
"6305","David Puentez",2020-10-31,0.0386244444444444
"6306","David Puentez",2020-12-31,0.0203333333333333
"6307","David Puentez",2021-01-31,0.0813711111111111
"6308","David Puentez",2021-06-30,0.0457402777777778
"6309","David Seville",2022-09-30,0.00182611111111111
"6310","David Solomon",2020-01-31,0.0453333333333333
"6311","David Tavaré",2022-09-30,0.0519702777777778
"6312","David Walters",2021-04-30,0.0468072222222222
"6313","David Walters",2021-07-31,0.0840702777777778
"6314","Davodka",2018-11-30,0.127370277777778
"6315","Davodka",2019-05-31,0.0497516666666667
"6316","Davodka",2019-07-31,0.0497516666666667
"6317","Davodka",2019-10-31,0.0995033333333333
"6318","Davodka",2019-11-30,0.0503155555555556
"6319","Davodka",2021-03-31,0.0391916666666667
"6320","Davodka",2021-04-30,0.0930058333333333
"6321","Davodka",2021-05-31,0.0505136111111111
"6322","Davodka",2022-09-30,0.0297275
"6323","Davodka",2023-05-31,0.06311
"6324","Davy One",2022-03-31,0.0247505555555556
"6325","Dawn Penn",2018-12-31,0.00515277777777778
"6326","Dawn Penn",2021-08-31,0.0771925
"6327","Dawn Penn",2021-09-30,0.0936369444444444
"6328","Dawn Penn",2022-04-30,0.0595230555555556
"6329","Dawn Penn",2022-06-30,0.0771925
"6330","Dawn Penn",2022-07-31,0.0735519444444444
"6331","Dawn Penn",2023-02-28,0.154385
"6332","Dawn Penn",2023-04-30,0.154375
"6333","Dawn Penn",2023-05-31,0.0771825
"6334","Dawn Penn",2023-07-31,0.0771925
"6335","Dawson James",2023-06-30,0.0446269444444444
"6336","Dax",2019-06-30,0.0463525
"6337","Dax",2020-01-31,0.0463525
"6338","Dax",2020-04-30,0.11282
"6339","Dax",2020-05-31,0.0993066666666667
"6340","Day Wave",2019-04-30,0.122226944444444
"6341","Day Wave",2020-05-31,0.114340277777778
"6342","Day Wave",2023-07-31,0.0526808333333333
"6343","Daya",2019-05-31,0.0557391666666667
"6344","Daya",2019-07-31,0.0499291666666667
"6345","Daya",2020-07-31,0.000374166666666667
"6346","Daydream Twins",2023-07-31,0.1007225
"6347","Dayglow",2022-01-31,0.110736111111111
"6348","Dayglow",2022-05-31,0.0566705555555556
"6349","Dayglow",2022-07-31,0.1373125
"6350","Dayvi",2019-07-31,0.0685152777777778
"6351","Dayvi",2019-08-31,0.542431388888889
"6352","Dayvi",2019-09-30,0.0646544444444444
"6353","Dayvi",2019-10-31,0.0349722222222222
"6354","Dayvi",2020-01-31,0.322870555555556
"6355","Dayvi",2020-02-29,0.466403055555556
"6356","Dayvi",2020-08-31,0.0527272222222222
"6357","Dayvi",2020-11-30,0.105454166666667
"6358","Dayvi",2020-12-31,0.148306944444444
"6359","Dayvi",2021-01-31,0.105453888888889
"6360","Dayvi",2021-12-31,0.145665277777778
"6361","Dayvi",2023-01-31,0.105435
"6362","Daïtshi",2021-02-28,0.0539130555555556
"6363","Daïtshi",2021-03-31,0.0539130555555556
"6364","Daïtshi",2021-09-30,0.107825555555556
"6365","Daði Freyr",2022-02-28,0.00936333333333333
"6366","Daði Freyr",2022-05-31,4e-04
"6367","Daði Freyr",2022-06-30,0.0963255555555556
"6368","Daði Freyr",2022-07-31,0.192650833333333
"6369","Daði Freyr",2022-08-31,0.0540063888888889
"6370","Dbangz",2019-03-31,0.0250338888888889
"6371","Ddark",2022-09-30,0.0671602777777778
"6372","Ddark",2022-10-31,0.123467777777778
"6373","Ddark",2022-11-30,0.0758197222222222
"6374","De Hofnar",2018-01-31,0.058305
"6375","De Hofnar",2018-02-28,0.218292222222222
"6376","De Hofnar",2018-03-31,0.391439722222222
"6377","De Hofnar",2018-04-30,0.397945833333333
"6378","De Hofnar",2018-05-31,0.0545188888888889
"6379","De Hofnar",2018-09-30,0
"6380","De Hofnar",2018-10-31,0.0538158333333333
"6381","De Hofnar",2019-04-30,0.297153888888889
"6382","De Hofnar",2019-10-31,0.166108333333333
"6383","De Hofnar",2022-03-31,0.0436247222222222
"6384","De La Ghetto",2020-05-31,0.0457813888888889
"6385","De La Ghetto",2022-05-31,0.0634802777777778
"6386","De Wolfe Music",2022-07-31,0.0321788888888889
"6387","De-Phazz",2021-04-30,0.00241666666666667
"6388","De-Phazz",2022-02-28,0.0734036111111111
"6389","De-Phazz",2022-03-31,0.0520566666666667
"6390","De-Phazz",2022-04-30,0.0734036111111111
"6391","De-Phazz",2022-06-30,0.220210833333333
"6392","De-Phazz",2022-08-31,0.0734036111111111
"6393","De-Phazz",2022-09-30,0.0734036111111111
"6394","De-Phazz",2022-12-31,0.00028
"6395","De-Phazz",2023-01-31,0.0734022222222222
"6396","De-Phazz",2023-02-28,0.146804444444444
"6397","De.Ville",2022-03-31,0.05634
"6398","DeMaris",2020-04-30,0.0413061111111111
"6399","Deacon",2020-10-31,0.0523852777777778
"6400","Dead Or Alive",2022-09-30,0.00502722222222222
"6401","Deadly Guns",2020-12-31,0.0191477777777778
"6402","Dean Lewis",2020-02-29,0.05458
"6403","Dear Sunday",2023-07-31,0.0447794444444444
"6404","Declain",2019-05-31,0.0473955555555556
"6405","Declan McKenna",2022-06-30,0.0700847222222222
"6406","Declan McKenna",2022-07-31,0.140169722222222
"6407","Declan McKenna",2022-12-31,0.0700847222222222
"6408","Deejay Soso",2021-01-31,0.00616111111111111
"6409","Deekline",2020-01-31,0.0425472222222222
"6410","Deekline",2022-12-31,0.0370688888888889
"6411","Deekline",2023-01-31,0.0954463888888889
"6412","Deen Burbigo",2018-09-30,0.315702777777778
"6413","Deen Burbigo",2018-10-31,0.568265
"6414","Deen Burbigo",2018-11-30,0.000691666666666667
"6415","Deen Burbigo",2018-12-31,0.883967777777778
"6416","Deen Burbigo",2019-01-31,0.315702777777778
"6417","Deen Burbigo",2019-06-30,0.687921944444444
"6418","Deen Burbigo",2020-08-31,0.0670352777777778
"6419","Deen Burbigo",2020-10-31,0.247290833333333
"6420","Deen Burbigo",2020-11-30,0.0631405555555556
"6421","Deen Burbigo",2021-03-31,0.0910738888888889
"6422","Deen Burbigo",2021-04-30,0.18393
"6423","Deen Burbigo",2021-07-31,0.270204722222222
"6424","Deen Burbigo",2021-09-30,0.390328055555556
"6425","Deen Burbigo",2021-10-31,0.108677222222222
"6426","Deen Burbigo",2021-11-30,0.101487222222222
"6427","Deen Burbigo",2022-03-31,0.338131111111111
"6428","Deen Burbigo",2022-04-30,0.0631405555555556
"6429","Deen Burbigo",2022-05-31,0.110690833333333
"6430","Deen Burbigo",2023-01-31,0.0336280555555556
"6431","Deen Burbigo",2023-08-31,0.0336391666666667
"6432","Deep Chills",2019-10-31,0.185722222222222
"6433","Deep Chills",2020-10-31,0.0196269444444444
"6434","Deep Kelins",2022-05-31,0.0408333333333333
"6435","Deep Purple",2022-07-31,0.0946505555555556
"6436","Deepend",2018-01-31,0.135978333333333
"6437","Deepend",2018-02-28,0.273433611111111
"6438","Deepend",2018-03-31,0.136304166666667
"6439","Deepend",2018-04-30,0.226630555555556
"6440","Deepend",2018-05-31,0.135978333333333
"6441","Deepend",2018-07-31,1.42982194444444
"6442","Deepend",2018-08-31,0.488689444444444
"6443","Deepend",2018-09-30,0.461504444444444
"6444","Deepend",2018-10-31,0.0677777777777778
"6445","Deepend",2018-11-30,0.140353055555556
"6446","Deepend",2019-02-28,0.237465555555556
"6447","Deepend",2019-03-31,0.8679375
"6448","Deepend",2019-04-30,0.284439166666667
"6449","Deepend",2019-05-31,0.336423333333333
"6450","Deepend",2019-07-31,0.0478394444444444
"6451","Deepend",2019-09-30,0.183817777777778
"6452","Deepend",2019-12-31,0.0453261111111111
"6453","Deepend",2020-01-31,0.0453111111111111
"6454","Deepend",2020-02-29,0.0453111111111111
"6455","Deepend",2020-03-31,0.0453111111111111
"6456","Deepend",2020-05-31,0.0453111111111111
"6457","Deepend",2021-02-28,0.0469738888888889
"6458","Deepend",2021-03-31,0.0939477777777778
"6459","Deepend",2021-05-31,0.0453111111111111
"6460","Deepend",2021-08-31,0.0451388888888889
"6461","Deepend",2021-09-30,0.0939472222222222
"6462","Deepend",2021-10-31,0.144136388888889
"6463","Deepend",2022-02-28,0.0453111111111111
"6464","Deepend",2022-05-31,0.0453666666666667
"6465","Deepend",2022-06-30,0.0453113888888889
"6466","Deepend",2022-09-30,0.0451283333333333
"6467","Deepend",2022-12-31,0.0453025
"6468","Deepend",2023-01-31,0.0453025
"6469","Deepend",2023-06-30,0.0453111111111111
"6470","Deeperise",2020-11-30,0.0687286111111111
"6471","Deety",2020-11-30,0.04832
"6472","Deftones",2021-01-31,0.0116163888888889
"6473","Degiheugi",2021-03-31,0.45261
"6474","Degiheugi",2021-04-30,0.525449444444444
"6475","Degiheugi",2021-07-31,0.130826388888889
"6476","Degiheugi",2022-09-30,0.0618536111111111
"6477","Degree",2020-02-29,0.0808925
"6478","Dehd",2019-07-31,0.042615
"6479","Dehd",2020-05-31,0.042615
"6480","Dehd",2020-09-30,0.042615
"6481","Dehd",2021-01-31,0.042615
"6482","Dehd",2021-05-31,0.0426041666666667
"6483","Dehd",2022-06-30,0.08523
"6484","Dehd",2022-07-31,0.0852305555555556
"6485","Dehd",2023-02-28,0.0426041666666667
"6486","Dehd",2023-05-31,0.042615
"6487","Dehmo",2022-04-30,0.0546958333333333
"6488","Delacruz",2021-04-30,0.00342527777777778
"6489","Delayde",2020-11-30,0.0366666666666667
"6490","Delayde",2021-04-30,0.0376066666666667
"6491","Delegation",2020-11-30,0.0878519444444444
"6492","Delegation",2022-06-30,0.4292225
"6493","Delirious & Alex K",2019-02-28,0.0636666666666667
"6494","Dellati",2022-05-31,0.0431861111111111
"6495","Delroy Wilson",2022-12-31,0.0357444444444444
"6496","Delroy Wilson",2023-02-28,0.0715033333333333
"6497","Delroy Wilson",2023-07-31,0.0357516666666667
"6498","Delroy Wilson",2023-10-31,0.0357516666666667
"6499","Deluxe",2018-06-30,0.0578538888888889
"6500","Deluxe",2020-01-31,0.0561405555555556
"6501","Deluxe",2020-05-31,0.00713944444444444
"6502","Deluxe",2020-12-31,0.0631655555555556
"6503","Deluxe",2021-01-31,0.00332611111111111
"6504","Deluxe",2021-03-31,0.223441388888889
"6505","Deluxe",2021-04-30,0.374491111111111
"6506","Deluxe",2021-05-31,0.102238888888889
"6507","Deluxe",2022-02-28,0.0217369444444444
"6508","Deluxe",2022-05-31,0.0609058333333333
"6509","Deluxe",2022-06-30,0.209585833333333
"6510","Deluxe",2022-07-31,0.0767225
"6511","Demarco",2021-03-31,0.0489225
"6512","Demi Portion",2018-11-30,0.508538055555556
"6513","Demi Portion",2019-01-31,0.18483
"6514","Demi Portion",2019-02-28,0.0462075
"6515","Demi Portion",2019-04-30,0.0462075
"6516","Demi Portion",2019-06-30,0.235244444444444
"6517","Demi Portion",2022-01-31,0.00856555555555556
"6518","Demi Portion",2022-02-28,0.00941916666666667
"6519","Demon",2020-11-30,0.00154222222222222
"6520","Demon",2022-07-31,0.191188611111111
"6521","Demon",2022-08-31,0.0637297222222222
"6522","Demon",2022-09-30,0.0637172222222222
"6523","Demon",2023-02-28,0.0637172222222222
"6524","Demon Fuzz",2022-09-30,0.0641766666666667
"6525","Demon Fuzz",2022-12-31,0.0726833333333333
"6526","Demon Fuzz",2023-01-31,0.449145
"6527","Demon Fuzz",2023-02-28,0.401194444444444
"6528","Demon Fuzz",2023-04-30,0.200948333333333
"6529","Demouche",2022-07-31,0.0654711111111111
"6530","Demuja",2022-07-31,0.0850072222222222
"6531","Dennis Brown",2020-07-31,0.0486186111111111
"6532","Dennis Brown",2021-02-28,0.236869722222222
"6533","Dennis Brown",2021-03-31,0.142744166666667
"6534","Dennis Brown",2021-04-30,0.0781602777777778
"6535","Dennis Brown",2021-05-31,0.0788813888888889
"6536","Dennis Brown",2021-06-30,0.157762777777778
"6537","Dennis Brown",2021-08-31,0.178780277777778
"6538","Dennis Brown",2021-11-30,0.0251869444444444
"6539","Dennis Brown",2022-01-31,0.157751388888889
"6540","Dennis Brown",2022-06-30,0.0788813888888889
"6541","Dennis Brown",2022-10-31,0.0539630555555556
"6542","Dennis Brown",2022-11-30,0.132499722222222
"6543","Dennis Brown",2022-12-31,0.372201944444444
"6544","Dennis Brown",2023-02-28,0.132499722222222
"6545","Dennis Brown",2023-04-30,0.07887
"6546","Dennis Brown",2023-07-31,0.186118055555556
"6547","Dennis Brown",2023-10-31,0.0536183333333333
"6548","Dennis Lloyd",2018-07-31,0.65259
"6549","Dennis Lloyd",2018-08-31,0.13104
"6550","Dennis Lloyd",2018-09-30,0.1305
"6551","Dennis Lloyd",2018-11-30,0.0436386111111111
"6552","Dennis Lloyd",2019-03-31,0.0974816666666667
"6553","Dennis Lloyd",2019-04-30,0.0974577777777778
"6554","Dennis Lloyd",2019-05-31,2.24857861111111
"6555","Dennis Lloyd",2019-06-30,0.758184166666667
"6556","Dennis Lloyd",2019-07-31,0.276686666666667
"6557","Dennis Lloyd",2019-08-31,0.0435
"6558","Dennis Lloyd",2019-10-31,0.191696388888889
"6559","Dennis Lloyd",2019-11-30,0.0487288888888889
"6560","Dennis Lloyd",2020-01-31,0.1461925
"6561","Dennis Lloyd",2020-09-30,0.141370555555556
"6562","Dennis Lloyd",2020-11-30,0.0770216666666667
"6563","Dennis Lloyd",2021-02-28,0.047925
"6564","Dennis Lloyd",2021-08-31,0.0434933333333333
"6565","Dennis Lloyd",2022-06-30,0.1305
"6566","Dennis Lloyd",2022-07-31,0.311038888888889
"6567","Dennis Lloyd",2022-08-31,0.107008333333333
"6568","Dennis Lloyd",2022-09-30,0.0535005555555556
"6569","Denzel Curry",2018-11-30,0.0642591666666667
"6570","Denzel Curry",2018-12-31,0.0642591666666667
"6571","Denzel Curry",2019-01-31,0.141731666666667
"6572","Denzel Curry",2019-04-30,0.0410738888888889
"6573","Denzel Curry",2019-05-31,0.0599561111111111
"6574","Denzel Curry",2019-10-31,0.239955277777778
"6575","Denzel Curry",2020-01-31,0.0642591666666667
"6576","Denzel Curry",2020-08-31,0.0618147222222222
"6577","Denzel Curry",2020-09-30,0.105333055555556
"6578","Denzel Curry",2020-10-31,0.0043325
"6579","Denzel Curry",2022-05-31,0.201232222222222
"6580","Denzel Curry",2022-06-30,0.0820002777777778
"6581","Deodato",2019-04-30,0.0709813888888889
"6582","Deodato",2022-06-30,0.375392222222222
"6583","Deodato",2022-07-31,0.160159166666667
"6584","Deorro",2019-01-31,0.0537108333333333
"6585","Deorro",2019-03-31,0.04449
"6586","Deorro",2019-04-30,0.129550555555556
"6587","Deorro",2019-05-31,0.0972222222222222
"6588","Deorro",2019-06-30,0.138688333333333
"6589","Deorro",2019-07-31,0.0246458333333333
"6590","Deorro",2019-09-30,0.0481288888888889
"6591","Deorro",2019-10-31,0.125088333333333
"6592","Deorro",2020-12-31,0.00140722222222222
"6593","Depeche Mode",2023-10-31,0.00375805555555556
"6594","Depth Charge",2023-01-31,0.0740719444444444
"6595","Derek & The Dominos",2023-10-31,0
"6596","Derek Fiechter",2023-01-31,0.0618797222222222
"6597","Derivakat",2022-04-30,0.0410502777777778
"6598","Dermot Kennedy",2019-04-30,0.172466666666667
"6599","Dermot Kennedy",2019-05-31,0.0574888888888889
"6600","Dermot Kennedy",2020-09-30,0.0574888888888889
"6601","Dermot Kennedy",2021-07-31,0.0816666666666667
"6602","Dermot Kennedy",2021-08-31,0.0574808333333333
"6603","Dermot Kennedy",2022-12-31,0.0637322222222222
"6604","Derrick Harriott",2021-02-28,0.120562777777778
"6605","Derrick Harriott",2021-03-31,0.0602813888888889
"6606","Derrick Harriott",2021-04-30,0.193584166666667
"6607","Derrick Harriott",2021-06-30,0.180833333333333
"6608","Derrick Harriott",2021-07-31,0
"6609","Derrick Harriott",2021-09-30,0.0602813888888889
"6610","Derrick Harriott",2021-11-30,0.0602813888888889
"6611","Derrick Harriott",2022-01-31,0.0055475
"6612","Derrick Harriott",2022-06-30,0.0602813888888889
"6613","Derrick Harriott",2022-09-30,0.0602705555555556
"6614","Derrick Harriott",2022-12-31,0.0025
"6615","Derrick Harriott",2023-02-28,0.0602794444444444
"6616","Derrick Harriott",2023-04-30,0.0602705555555556
"6617","Desaparecidos",2020-01-31,0.425148055555556
"6618","Desiigner",2020-08-31,0.0629063888888889
"6619","Desiigner",2021-08-31,0.150237777777778
"6620","Desiigner",2021-09-30,0.137703333333333
"6621","Desiigner",2022-01-31,0.0666258333333333
"6622","Desiigner",2023-06-30,0.0444769444444444
"6623","Desireless",2022-04-30,0.0754413888888889
"6624","Desmond Dekker",2021-07-31,0.0557627777777778
"6625","Desmond Myers",2021-08-31,0.0550911111111111
"6626","Després",2020-02-29,0.0578522222222222
"6627","Devon Rea",2021-04-30,0.0338461111111111
"6628","Devon Russell",2022-07-31,0.0649036111111111
"6629","Dexter",2021-07-31,0.0371952777777778
"6630","Dexter",2022-09-30,0.0369791666666667
"6631","Dexys Midnight Runners",2020-08-31,0.0529466666666667
"6632","Dharius",2019-08-31,0.0306236111111111
"6633","Di-Meh",2019-06-30,0.0980261111111111
"6634","Di-Meh",2019-09-30,0.0109869444444444
"6635","Di-Meh",2019-10-31,0.236666666666667
"6636","Di-Meh",2019-11-30,0.0945566666666667
"6637","Di-Meh",2020-04-30,0.0554861111111111
"6638","Di-Meh",2020-07-31,0.0475738888888889
"6639","Di-Meh",2021-05-31,0.0350430555555556
"6640","Di-Meh",2022-03-31,0.0853975
"6641","Di-Meh",2022-05-31,0.0708808333333333
"6642","Di-Meh",2022-06-30,0.0133333333333333
"6643","Di-Meh",2022-10-31,0.0135772222222222
"6644","Di-Meh",2023-01-31,0.0360372222222222
"6645","Di-Meh",2023-02-28,0.0360491666666667
"6646","DiRTY RADiO",2020-10-31,0.000606388888888889
"6647","Diam's",2018-09-30,0.217383611111111
"6648","Diam's",2018-10-31,0.0642888888888889
"6649","Diam's",2018-11-30,0.883676944444444
"6650","Diam's",2018-12-31,0.0696997222222222
"6651","Diam's",2019-01-31,0.138588055555556
"6652","Diam's",2019-02-28,0.203844444444444
"6653","Diam's",2019-04-30,0.0138966666666667
"6654","Diam's",2019-06-30,0.100033333333333
"6655","Diam's",2019-09-30,0.342679444444444
"6656","Diam's",2019-10-31,0.00724472222222222
"6657","Diam's",2019-11-30,0.153808333333333
"6658","Diam's",2020-02-29,0.177733333333333
"6659","Diam's",2020-09-30,0.0939633333333333
"6660","Diam's",2020-12-31,0.173862777777778
"6661","Diam's",2021-01-31,0.0527786111111111
"6662","Diamond Deuklo",2018-10-31,0.0632555555555556
"6663","Diamond Deuklo",2018-12-31,0.3798125
"6664","Diamond Deuklo",2019-01-31,0.258009166666667
"6665","Diamond Deuklo",2019-03-31,0.00697722222222222
"6666","Diamond Deuklo",2019-04-30,0.0632555555555556
"6667","Diamond Deuklo",2020-11-30,0.0668727777777778
"6668","Diamond Deuklo",2021-07-31,0.0732833333333333
"6669","Diana Ela",2020-02-29,0.0553975
"6670","Diana Ela",2020-05-31,0.00184694444444444
"6671","Diana Krall",2021-07-31,0.154590555555556
"6672","Diana Ross",2022-08-31,0.0637808333333333
"6673","Diana Ross",2022-10-31,0.0612758333333333
"6674","Dick Dale",2018-01-31,0.0377777777777778
"6675","Dick Dale",2018-07-31,0.0217611111111111
"6676","Dick Dale & His Del-Tones",2020-01-31,0.0381738888888889
"6677","Dick Dale & His Del-Tones",2020-05-31,0.0381738888888889
"6678","Dick Dale & His Del-Tones",2020-09-30,0.0381738888888889
"6679","Dick Dale & His Del-Tones",2021-05-31,0.0381616666666667
"6680","Dictiondj",2022-10-31,0.000658333333333333
"6681","Diddi Trix",2019-07-31,0.0842294444444444
"6682","Diddi Trix",2019-09-30,0.00959722222222222
"6683","Diddi Trix",2019-10-31,0.0467147222222222
"6684","Diddi Trix",2020-01-31,0.175655
"6685","Diddi Trix",2020-02-29,0.132858888888889
"6686","Diddi Trix",2020-03-31,0.0931738888888889
"6687","Diddi Trix",2020-08-31,0.0427963888888889
"6688","Diddi Trix",2021-01-31,0.0427963888888889
"6689","Didier Sinclair",2019-11-30,0.110052777777778
"6690","Dido",2019-02-28,0.169977777777778
"6691","Dido",2019-03-31,0.821064166666667
"6692","Dido",2019-04-30,0.254966666666667
"6693","Dido",2019-05-31,0.488848888888889
"6694","Dido",2019-07-31,0.0849888888888889
"6695","Dido",2019-09-30,0.0849888888888889
"6696","Dido",2019-10-31,0.169977777777778
"6697","Dido",2019-11-30,0.00119333333333333
"6698","Diego Power",2018-07-31,1.24137916666667
"6699","Diego Power",2018-08-31,0.331036666666667
"6700","Diego Power",2018-09-30,0.331034444444444
"6701","Diego Power",2018-11-30,0.0641191666666667
"6702","Diego Power",2019-02-28,0.248275833333333
"6703","Diego Power",2019-03-31,0.794740277777778
"6704","Diego Power",2019-04-30,0.120897222222222
"6705","Diego Power",2019-05-31,0.331034444444444
"6706","Diego Torres",2019-02-28,0.210927222222222
"6707","Diesel",2023-03-31,0.0663183333333333
"6708","Diesel",2023-09-30,0.0663183333333333
"6709","Diesel",2023-10-31,0.0663183333333333
"6710","Digga D",2020-09-30,0.0534408333333333
"6711","Diggin' Dirt",2022-07-31,0.0460980555555556
"6712","Digitalism",2018-01-31,0.0615961111111111
"6713","Digitalism",2018-02-28,0.129007222222222
"6714","Digitalism",2020-01-31,0.0012
"6715","Dillinger",2022-07-31,0.0443888888888889
"6716","Dillon Francis",2018-02-28,0.0986638888888889
"6717","Dillon Francis",2018-03-31,0.247069722222222
"6718","Dillon Francis",2019-04-30,0.0351444444444444
"6719","Dillon Francis",2020-10-31,0.0367522222222222
"6720","Dillon Francis",2023-07-31,0.0172597222222222
"6721","Dim Sum",2018-07-31,1.31409805555556
"6722","Dim Sum",2018-08-31,0.253934722222222
"6723","Dim Sum",2018-09-30,0.232252777777778
"6724","Dim Sum",2018-11-30,0.134829722222222
"6725","Dim Sum",2019-02-28,0.207489166666667
"6726","Dim Sum",2019-03-31,0.553304444444444
"6727","Dim Sum",2019-04-30,0.271646944444444
"6728","Dim Sum",2019-05-31,0.276652222222222
"6729","Dim Sum",2020-01-31,0.192473333333333
"6730","Dim Sum",2020-11-30,0.0656666666666667
"6731","Dim Sum",2022-06-30,0.0656666666666667
"6732","Dim Sum",2022-07-31,0.0656666666666667
"6733","Dimitri Rougeul",2020-12-31,0.0588555555555556
"6734","Dimitri Vangelis & Wyman",2019-02-28,0.0973397222222222
"6735","Dimitri Vangelis & Wyman",2019-09-30,0.000480555555555556
"6736","Dimitri Vangelis & Wyman",2019-10-31,0.0682280555555556
"6737","Dimitri Vangelis & Wyman",2023-01-31,0.0479719444444444
"6738","Dimitri Vegas",2019-08-31,0.0572916666666667
"6739","Dimitri Vegas",2021-06-30,0.0980688888888889
"6740","Dimitri Vegas",2022-05-31,0.0338780555555556
"6741","Dimitri Vegas",2023-07-31,0.07483
"6742","Dimitri Vegas & Like Mike",2018-08-31,0.0214911111111111
"6743","Dimitri Vegas & Like Mike",2018-09-30,0.143008888888889
"6744","Dimitri Vegas & Like Mike",2018-11-30,1.24536138888889
"6745","Dimitri Vegas & Like Mike",2018-12-31,0.896893333333333
"6746","Dimitri Vegas & Like Mike",2019-01-31,0.497387222222222
"6747","Dimitri Vegas & Like Mike",2019-02-28,0.0466269444444444
"6748","Dimitri Vegas & Like Mike",2019-03-31,0.169174166666667
"6749","Dimitri Vegas & Like Mike",2019-04-30,0.154538333333333
"6750","Dimitri Vegas & Like Mike",2019-05-31,0.0539611111111111
"6751","Dimitri Vegas & Like Mike",2019-06-30,0.401929166666667
"6752","Dimitri Vegas & Like Mike",2019-07-31,0.205064444444444
"6753","Dimitri Vegas & Like Mike",2019-08-31,1.04490611111111
"6754","Dimitri Vegas & Like Mike",2019-09-30,0.284732222222222
"6755","Dimitri Vegas & Like Mike",2019-10-31,0.344975277777778
"6756","Dimitri Vegas & Like Mike",2019-11-30,0.245653055555556
"6757","Dimitri Vegas & Like Mike",2019-12-31,0.0709997222222222
"6758","Dimitri Vegas & Like Mike",2020-01-31,0.314190833333333
"6759","Dimitri Vegas & Like Mike",2020-02-29,0.999282222222222
"6760","Dimitri Vegas & Like Mike",2020-04-30,0.0966763888888889
"6761","Dimitri Vegas & Like Mike",2020-06-30,0.0827380555555556
"6762","Dimitri Vegas & Like Mike",2020-07-31,0.186741666666667
"6763","Dimitri Vegas & Like Mike",2020-09-30,0.0895180555555556
"6764","Dimitri Vegas & Like Mike",2020-11-30,0.101723888888889
"6765","Dimitri Vegas & Like Mike",2020-12-31,0.00259166666666667
"6766","Dimitri Vegas & Like Mike",2021-01-31,0.0377602777777778
"6767","Dimitri Vegas & Like Mike",2021-04-30,0.0543075
"6768","Dimitri Vegas & Like Mike",2021-06-30,0.0985980555555556
"6769","Dimitri Vegas & Like Mike",2021-09-30,0.0373430555555556
"6770","Dimitri Vegas & Like Mike",2022-05-31,0.000338055555555556
"6771","Dimitri Vegas & Like Mike",2022-12-31,0.0543072222222222
